Dystans (m),Wysokość (m),Szer. geograficzna,Dł. geograficzna
303.7355011127292,7872.505859375,27.99236942910985,86.9354765774077
307.2267137691974,7875.32373046875,27.99238723836784,86.9354473422402
310.7179264256655,7878.13330078125,27.99240504761963,86.93541810706306
314.2091390821337,7880.93359375,27.99242285686525,86.93538887187626
317.7003517386018,7883.724609375,27.99244066610469,86.93535963667978
321.19156439507,7886.50732421875,27.99245847533794,86.93533040147365
324.6827770515381,7889.28125,27.99247628456502,86.93530116625786
328.1739897080063,7892.16748046875,27.9924940937859,86.93527193103242
331.6652023644744,7895.05322265625,27.9925119030006,86.9352426957973
335.1564150209426,7897.93017578125,27.99252971220913,86.93521346055253
338.64762767741075,7900.79833984375,27.99254752141147,86.9351842252981
342.1388403338789,7903.65771484375,27.99256533060763,86.93515499003401
345.63005299034705,7906.50830078125,27.99258313979761,86.93512575476025
349.1212656468152,7909.349609375,27.9926009489814,86.93509651947684
352.61247830328335,7912.1826171875,27.99261875815901,86.93506728418377
356.1036909597515,7915.0068359375,27.99263656733044,86.93503804888104
359.59490361621965,7917.82177734375,27.99265437649569,86.93500881356864
363.0861162726878,7920.6279296875,27.99267218565475,86.93497957824658
366.57732892915595,7923.42529296875,27.99268999480763,86.93495034291487
370.0685415856241,7926.2138671875,27.99270780395433,86.9349211075735
373.55975424209225,7928.99365234375,27.99272561309485,86.93489187222247
377.0509668985604,7931.7646484375,27.99274342222918,86.93486263686177
380.54217955502855,7934.52685546875,27.99276123135733,86.9348334014914
384.0333922114967,7937.33154296875,27.9927790404793,86.93480416611139
387.52460486796485,7940.22412109375,27.99279684959509,86.93477493072172
391.01581752443303,7943.10986328125,27.99281465870469,86.93474569532238
394.50703018090115,7945.9892578125,27.99283246780811,86.93471645991337
397.99824283736933,7948.861328125,27.99285027690535,86.93468722449471
401.48945549383745,7951.7275390625,27.99286808599641,86.9346579890664
404.98066815030563,7954.5869140625,27.99288589508128,86.93462875362842
408.47188080677375,7957.439453125,27.99290370415998,86.93459951818078
411.96309346324193,7960.28515625,27.99292151323248,86.93457028272348
415.45430611971005,7963.12451171875,27.99293932229881,86.9345410472565
418.94551877617823,7965.95751953125,27.99295713135895,86.9345118117799
422.43673143264635,7968.78369140625,27.99297494041291,86.9344825762936
425.92794408911453,7971.60302734375,27.99299274946069,86.93445334079766
429.41915674558265,7974.416015625,27.99301055850229,86.93442410529205
432.91036940205083,7977.22216796875,27.9930283675377,86.9343948697768
436.40158205851895,7980.02197265625,27.99304617656693,86.93436563425186
439.89279471498713,7982.81494140625,27.99306398558998,86.93433639871728
443.38400737145525,7985.60107421875,27.99308179460684,86.93430716317303
446.87522002792343,7988.380859375,27.99309960361753,86.93427792761912
450.3664326843916,7991.154296875,27.99311741262203,86.93424869205556
453.85764534085973,7993.92041015625,27.99313522162035,86.93421945648232
457.3488579973279,7996.6806640625,27.99315303061248,86.93419022089944
460.84007065379603,7999.60595703125,27.99317083959843,86.93416098530689
464.3312833102642,8002.82275390625,27.9931886485782,86.93413174970468
467.82249596673233,8007.251953125,27.99320645755179,86.9341025140928
471.3137086232005,8011.86669921875,27.99322426651919,86.93407327847127
474.80492127966863,8016.47900390625,27.99324207548042,86.93404404284007
478.2961339361368,8021.08935546875,27.99325988443545,86.93401480719922
481.78734659260493,8025.697265625,27.99327769338431,86.93398557154872
485.2785592490731,8030.30322265625,27.99329550232698,86.93395633588852
