Dystans (m),Wysokość (m),Szer. geograficzna,Dł. geograficzna
0,1028.855102539062,38.76736,21.58474
3.3170910269847473,1030.313354492188,38.76733066545994,21.58474671373616
6.634182053969495,1031.598022460938,38.76730133091949,21.58475342746679
9.951273080954241,1032.765014648438,38.76727199637867,21.58476014119191
13.26836410793899,1033.933715820312,38.76724266183746,21.5847668549115
16.585455134923738,1035.10400390625,38.76721332729588,21.58477356862557
19.902546161908482,1036.276000976562,38.76718399275391,21.58478028233413
23.21963718889323,1037.44970703125,38.76715465821153,21.58478699603715
26.53672821587798,1038.625122070312,38.76712532366879,21.58479370973467
29.853819242862727,1039.802124023438,38.76709598912566,21.58480042342665
33.170910269847475,1040.980834960938,38.76706665458215,21.58480713711312
36.48800129683222,1042.1611328125,38.76703732003826,21.58481385079407
39.805092323816964,1043.343139648438,38.76700798549397,21.5848205644695
43.12218335080171,1044.52685546875,38.76697865094931,21.5848272781394
46.43927437778646,1045.712280273438,38.76694931640425,21.58483399180378
49.75636540477121,1046.899291992188,38.76691998185882,21.58484070546265
53.07345643175596,1048.088012695312,38.766890647313,21.58484741911599
56.390547458740706,1049.278442382812,38.76686131276679,21.58485413276381
59.707638485725454,1050.470458984375,38.76683197822022,21.58486084640612
63.0247295127102,1051.664184570312,38.76680264367324,21.5848675600429
66.34182053969495,1052.859619140625,38.76677330912589,21.58487427367416
69.65891156667969,1054.056640625,38.76674397457815,21.5848809872999
72.97600259366445,1055.25537109375,38.76671464003003,21.58488770092012
76.29309362064919,1056.455810546875,38.76668530548153,21.58489441453482
79.61018464763393,1057.657958984375,38.76665597093263,21.58490112814399
82.92727567461868,1058.7158203125,38.76662663638336,21.58490784174765
86.24436670160343,1059.130981445312,38.7665973018337,21.58491455534578
89.56145772858818,1059.541259765625,38.76656796728366,21.5849212689384
92.87854875557292,1059.946411132812,38.76653863273323,21.5849279825255
96.19563978255768,1060.3466796875,38.76650929818243,21.58493469610707
99.51273080954242,1060.741821289062,38.76647996363122,21.58494140968313
102.82982183652717,1061.131958007812,38.76645062907964,21.58494812325365
106.14691286351191,1061.517211914062,38.76642129452769,21.58495483681867
109.46400389049666,1061.897338867188,38.76639195997534,21.58496155037816
112.78109491748141,1062.2724609375,38.7663626254226,21.58496826393213
116.09818594446615,1062.642578125,38.76633329086948,21.58497497748058
119.41527697145091,1063.007690429688,38.76630395631599,21.58498169102351
122.73236799843565,1063.367797851562,38.76627462176211,21.58498840456092
126.0494590254204,1063.722900390625,38.76624528720783,21.58499511809281
129.36655005240516,1064.072998046875,38.76621595265318,21.58500183161918
132.6836410793899,1064.41796875,38.76618661809815,21.58500854514003
136.00073210637464,1064.758056640625,38.76615728354274,21.58501525865535
139.31782313335938,1065.093139648438,38.76612794898693,21.58502197216517
142.63491416034412,1065.423095703125,38.76609861443075,21.58502868566945
145.9520051873289,1065.748168945312,38.76606927987418,21.58503539916821
149.26909621431363,1066.068115234375,38.76603994531722,21.58504211266146
152.58618724129838,1066.383178710938,38.76601061075988,21.58504882614918
155.90327826828312,1066.693115234375,38.76598127620215,21.58505553963139
159.22036929526786,1066.998046875,38.76595194164404,21.58506225310807
162.53746032225263,1067.402465820312,38.76592260708555,21.58506896657924
165.85455134923737,1067.83447265625,38.76589327252668,21.58507568004488
169.1716423762221,1068.264892578125,38.76586393796742,21.585082393505
172.48873340320685,1068.693725585938,38.76583460340778,21.58508910695961
175.80582443019162,1069.120727539062,38.76580526884774,21.58509582040869
179.12291545717636,1069.546142578125,38.76577593428734,21.58510253385225
182.4400064841611,1069.969848632812,38.76574659972653,21.58510924729029
185.75709751114584,1070.391967773438,38.76571726516536,21.58511596072281
189.07418853813058,1070.812255859375,38.76568793060379,21.58512267414982
192.39127956511535,1071.231079101562,38.76565859604185,21.58512938757129
195.7083705921001,1071.648071289062,38.76562926147952,21.58513610098726
199.02546161908484,1072.0634765625,38.7655999269168,21.58514281439769
