Dystans (m),Wysokość (m),Szer. geograficzna,Dł. geograficzna
326.5887256648751,-401.0149230957031,31.76268258012607,35.54023275074266
329.887601681692,-401.0395202636719,31.7626805855136,35.54026752592774
333.1864776985089,-401.0643920898438,31.76267859089168,35.54030230111133
336.4853537153258,-401.0895690917969,31.76267659626032,35.54033707629342
339.78422973214276,-401.1150207519531,31.76267460161952,35.54037185147401
343.08310574895967,-401.1408081054688,31.76267260696925,35.54040662665309
346.3819817657766,-401.1668395996094,31.76267061230955,35.54044140183069
349.6808577825935,-401.1932067871094,31.7626686176404,35.54047617700678
352.97973379941044,-401.2198486328125,31.7626666229618,35.54051095218138
356.27860981622734,-401.2467956542969,31.76266462827376,35.54054572735447
359.57748583304425,-401.2740173339844,31.76266263357627,35.54058050252606
362.87636184986115,-401.3015441894531,31.76266063886934,35.54061527769616
366.1752378666781,-401.3293762207031,31.76265864415295,35.54065005286476
369.474113883495,-401.3574829101562,31.76265664942713,35.54068482803185
372.7729899003119,-401.3858947753906,31.76265465469185,35.54071960319745
376.07186591712883,-401.4146118164062,31.76265265994713,35.54075437836155
379.3707419339458,-401.4545593261719,31.76265066519296,35.54078915352415
382.6696179507627,-401.5049743652344,31.76264867042935,35.54082392868525
385.9684939675796,-401.5550842285156,31.76264667565629,35.54085870384485
389.2673699843965,-401.6048889160156,31.76264468087378,35.54089347900295
392.56624600121347,-401.6543884277344,31.76264268608182,35.54092825415955
395.8651220180304,-401.70361328125,31.76264069128042,35.54096302931466
399.1639980348473,-401.7525634765625,31.76263869646958,35.54099780446827
402.4628740516642,-401.8011779785156,31.76263670164928,35.54103257962037
405.76175006848115,-401.8495483398438,31.76263470681954,35.54106735477098
409.06062608529805,-401.8975830078125,31.76263271198036,35.54110212992008
412.35950210211496,-401.9453430175781,31.76263071713172,35.54113690506769
415.65837811893186,-401.9927978515625,31.76262872227364,35.5411716802138
418.9572541357488,-402.0399475097656,31.76262672740612,35.54120645535841
422.25613015256573,-402.0868225097656,31.76262473252914,35.54124123050153
425.55500616938264,-402.1333923339844,31.76262273764272,35.54127600564313
428.8538821861996,-402.1796875,31.76262074274686,35.54131078078325
432.1527582030165,-402.2256774902344,31.76261874784154,35.54134555592186
435.4516342198334,-402.2713623046875,31.76261675292679,35.54138033105897
438.7505102366503,-402.3167724609375,31.76261475800258,35.54141510619458
442.0493862534673,-402.3618774414062,31.76261276306892,35.5414498813287
445.3482622702842,-402.3814086914062,31.76261076812582,35.54148465646132
448.6471382871011,-402.3930053710938,31.76260877317328,35.54151943159243
451.946014303918,-402.4046325683594,31.76260677821128,35.54155420672205
455.24489032073495,-402.416259765625,31.76260478323985,35.54158898185017
458.54376633755186,-402.4278869628906,31.76260278825896,35.54162375697679
461.84264235436876,-402.4395141601562,31.76260079326864,35.54165853210191
465.14151837118567,-402.4511108398438,31.76259879826886,35.54169330722553
468.44039438800263,-402.4627380371094,31.76259680325963,35.54172808234765
471.73927040481954,-402.474365234375,31.76259480824096,35.54176285746826
475.03814642163644,-402.4859924316406,31.76259281321284,35.5417976325874
478.33702243845335,-402.4976196289062,31.76259081817528,35.54183240770502
481.6358984552703,-402.5092468261719,31.76258882312827,35.54186718282114
484.9347744720872,-402.5208435058594,31.76258682807181,35.54190195793576
488.2336504889041,-402.532470703125,31.76258483300591,35.54193673304888
491.532526505721,-402.5440979003906,31.76258283793056,35.54197150816051
494.831402522538,-402.5557250976562,31.76258084284576,35.54200628327063
498.1302785393549,-402.5673522949219,31.76257884775152,35.54204105837925
501.4291545561718,-402.5789794921875,31.76257685264784,35.54207583348639
504.7280305729887,-402.590576171875,31.7625748575347,35.54211060859201
508.02690658980566,-402.6004333496094,31.76257286241211,35.54214538369614
511.32578260662257,-402.5107727050781,31.76257086728008,35.54218015879877
